카테고리,유통채널,광역시도,월코드,소매_매출액_원,KG_유치원,KG_초등학교,KG_중학교_녀,KG_중학교_남,KG_중학교_남녀공학,KG_고등학교_녀,KG_고등학교_남,KG_고등학교_남녀공학,원_유치원,원_초등학교,원_중학교_녀,원_중학교_남,원_중학교_남녀공학,원_고등학교_녀,원_고등학교_남,원_고등학교_남녀공학
찹쌀,체인슈퍼,경상북도,M202411,15840882,175.63,6332.86,752.59,604.85,1895.52,883.01,2142.4,3552.97,1176897,42436495,5043106,4053100,12701880,5917050,14356222,23808452
찹쌀,일반슈퍼,경상북도,M202411,115309639,175.63,6332.86,752.59,604.85,1895.52,883.01,2142.4,3552.97,1176897,42436495,5043106,4053100,12701880,5917050,14356222,23808452
찹쌀,식자재마트,경상북도,M202411,75448523,175.63,6332.86,752.59,604.85,1895.52,883.01,2142.4,3552.97,1176897,42436495,5043106,4053100,12701880,5917050,14356222,23808452
찹쌀,체인슈퍼,광주광역시,M202411,5468287,124,5173.39,320,289.1,2371.49,951.7,1087,1538.86,627316,26172180,1618880,1462557,11997368,4814650,5499133,7785093
찹쌀,식자재마트,광주광역시,M202411,36777658,124,5173.39,320,289.1,2371.49,951.7,1087,1538.86,627316,26172180,1618880,1462557,11997368,4814650,5499133,7785093
찹쌀,대형마트,광주광역시,M202411,36102367,124,5173.39,320,289.1,2371.49,951.7,1087,1538.86,627316,26172180,1618880,1462557,11997368,4814650,5499133,7785093
찹쌀,일반슈퍼,광주광역시,M202411,38348260,124,5173.39,320,289.1,2371.49,951.7,1087,1538.86,627316,26172180,1618880,1462557,11997368,4814650,5499133,7785093
찹쌀,식자재마트,충청남도,M202411,92230065,407,1622.9,,,5,,615,,2564100,10224270,,,31500,,3874500,
찹쌀,체인슈퍼,충청남도,M202411,13718069,407,1622.9,,,5,,615,,2564100,10224270,,,31500,,3874500,
찹쌀,일반슈퍼,충청남도,M202411,128663621,407,1622.9,,,5,,615,,2564100,10224270,,,31500,,3874500,
찹쌀,대형마트,충청남도,M202411,53039780,407,1622.9,,,5,,615,,2564100,10224270,,,31500,,3874500,
찹쌀,식자재마트,강원특별자치도,M202412,42517484,34.19,,,,,,,6,181036,,,,,,,31770
찹쌀,체인슈퍼,강원특별자치도,M202412,20419508,34.19,,,,,,,6,181036,,,,,,,31770
찹쌀,대형마트,강원특별자치도,M202412,156391211,34.19,,,,,,,6,181036,,,,,,,31770
찹쌀,일반슈퍼,강원특별자치도,M202412,138269039,34.19,,,,,,,6,181036,,,,,,,31770
찹쌀,식자재마트,서울특별시,M202412,375472810,24.5,727.74,,6,,51.01,156.2,408.24,164444,4884591,,40272,,342366,1048414,2740107
찹쌀,체인슈퍼,서울특별시,M202412,102881185,24.5,727.74,,6,,51.01,156.2,408.24,164444,4884591,,40272,,342366,1048414,2740107
찹쌀,일반슈퍼,서울특별시,M202412,351583047,24.5,727.74,,6,,51.01,156.2,408.24,164444,4884591,,40272,,342366,1048414,2740107
찹쌀,대형마트,서울특별시,M202412,533374421,24.5,727.74,,6,,51.01,156.2,408.24,164444,4884591,,40272,,342366,1048414,2740107
찹쌀,일반슈퍼,충청북도,M202412,87019364,,3,19.6,,,,,138.5,,18900,123480,,,,,872550
찹쌀,식자재마트,충청북도,M202412,52426452,,3,19.6,,,,,138.5,,18900,123480,,,,,872550
찹쌀,대형마트,충청북도,M202412,68084099,,3,19.6,,,,,138.5,,18900,123480,,,,,872550
찹쌀,체인슈퍼,충청북도,M202412,10334984,,3,19.6,,,,,138.5,,18900,123480,,,,,872550
찹쌀,대형마트,경상북도,M202401,129745319,38.55,43,,,14,1,27,20,219118,244412,,,79576,5684,153468,113680
찹쌀,일반슈퍼,경상북도,M202401,98097331,38.55,43,,,14,1,27,20,219118,244412,,,79576,5684,153468,113680
찹쌀,체인슈퍼,경상북도,M202401,22432492,38.55,43,,,14,1,27,20,219118,244412,,,79576,5684,153468,113680
찹쌀,식자재마트,경상북도,M202401,57653671,38.55,43,,,14,1,27,20,219118,244412,,,79576,5684,153468,113680
찹쌀,일반슈퍼,대전광역시,M202401,41179504,,269,,,,,6,236,,1187635,,,,,26490,1041940
찹쌀,대형마트,대전광역시,M202401,60045025,,269,,,,,6,236,,1187635,,,,,26490,1041940
찹쌀,식자재마트,대전광역시,M202401,22372591,,269,,,,,6,236,,1187635,,,,,26490,1041940
찹쌀,체인슈퍼,대전광역시,M202401,39920228,,269,,,,,6,236,,1187635,,,,,26490,1041940
찹쌀,식자재마트,전라북도,M202401,32166182,6.8,30,,,,,2.5,3,23882,105360,,,,,8780,10536
찹쌀,체인슈퍼,전라북도,M202401,7654167,6.8,30,,,,,2.5,3,23882,105360,,,,,8780,10536
찹쌀,일반슈퍼,전라북도,M202401,61280798,6.8,30,,,,,2.5,3,23882,105360,,,,,8780,10536
찹쌀,대형마트,전라북도,M202401,62404663,6.8,30,,,,,2.5,3,23882,105360,,,,,8780,10536
찹쌀,편의점,경기도,M202402,12089287,386.4,9437.57,863.6,232,14549.3,1841.41,2218.5,35586.72,2101630,51330943,4697120,1261848,79133643,10015429,12066422,193556170
찹쌀,대형마트,경기도,M202402,731257894,386.4,9437.57,863.6,232,14549.3,1841.41,2218.5,35586.72,2101630,51330943,4697120,1261848,79133643,10015429,12066422,193556170
찹쌀,일반슈퍼,경기도,M202402,417783519,386.4,9437.57,863.6,232,14549.3,1841.41,2218.5,35586.72,2101630,51330943,4697120,1261848,79133643,10015429,12066422,193556170
찹쌀,체인슈퍼,경기도,M202402,243592846,386.4,9437.57,863.6,232,14549.3,1841.41,2218.5,35586.72,2101630,51330943,4697120,1261848,79133643,10015429,12066422,193556170
찹쌀,식자재마트,경기도,M202402,598229009,386.4,9437.57,863.6,232,14549.3,1841.41,2218.5,35586.72,2101630,51330943,4697120,1261848,79133643,10015429,12066422,193556170
찹쌀,체인슈퍼,부산광역시,M202402,108612519,15.5,13058.77,2213,2216,8019.43,2838.75,4953.55,6808.86,73672,62068353,10518389,10532648,38116351,13492579,23544223,32362512
찹쌀,식자재마트,부산광역시,M202402,78950982,15.5,13058.77,2213,2216,8019.43,2838.75,4953.55,6808.86,73672,62068353,10518389,10532648,38116351,13492579,23544223,32362512
찹쌀,일반슈퍼,부산광역시,M202402,243877406,15.5,13058.77,2213,2216,8019.43,2838.75,4953.55,6808.86,73672,62068353,10518389,10532648,38116351,13492579,23544223,32362512
찹쌀,대형마트,부산광역시,M202402,264324173,15.5,13058.77,2213,2216,8019.43,2838.75,4953.55,6808.86,73672,62068353,10518389,10532648,38116351,13492579,23544223,32362512
찹쌀,편의점,부산광역시,M202402,405067,15.5,13058.77,2213,2216,8019.43,2838.75,4953.55,6808.86,73672,62068353,10518389,10532648,38116351,13492579,23544223,32362512
찹쌀,체인슈퍼,서울특별시,M202402,184544951,19.36,7690.84,234,162.52,5563.34,2825.65,3581.8,6263.27,105415,41876624,1274130,884921,30292386,15385664,19502901,34103505
찹쌀,대형마트,서울특별시,M202402,466007954,19.36,7690.84,234,162.52,5563.34,2825.65,3581.8,6263.27,105415,41876624,1274130,884921,30292386,15385664,19502901,34103505
찹쌀,일반슈퍼,서울특별시,M202402,352133611,19.36,7690.84,234,162.52,5563.34,2825.65,3581.8,6263.27,105415,41876624,1274130,884921,30292386,15385664,19502901,34103505
찹쌀,식자재마트,서울특별시,M202402,323235944,19.36,7690.84,234,162.52,5563.34,2825.65,3581.8,6263.27,105415,41876624,1274130,884921,30292386,15385664,19502901,34103505
찹쌀,편의점,서울특별시,M202402,520906,19.36,7690.84,234,162.52,5563.34,2825.65,3581.8,6263.27,105415,41876624,1274130,884921,30292386,15385664,19502901,34103505
찹쌀,일반슈퍼,인천광역시,M202402,115359400,1604.53,29956.33,1965.2,2900.73,14316.47,5079.38,6807.26,8105.86,8736666,163112217,10700514,15794475,77953179,27657224,37065531,44136408
찹쌀,식자재마트,인천광역시,M202402,96284969,1604.53,29956.33,1965.2,2900.73,14316.47,5079.38,6807.26,8105.86,8736666,163112217,10700514,15794475,77953179,27657224,37065531,44136408
찹쌀,대형마트,인천광역시,M202402,152489257,1604.53,29956.33,1965.2,2900.73,14316.47,5079.38,6807.26,8105.86,8736666,163112217,10700514,15794475,77953179,27657224,37065531,44136408
찹쌀,체인슈퍼,인천광역시,M202402,43220489,1604.53,29956.33,1965.2,2900.73,14316.47,5079.38,6807.26,8105.86,8736666,163112217,10700514,15794475,77953179,27657224,37065531,44136408
찹쌀,편의점,인천광역시,M202402,364094,1604.53,29956.33,1965.2,2900.73,14316.47,5079.38,6807.26,8105.86,8736666,163112217,10700514,15794475,77953179,27657224,37065531,44136408
찹쌀,식자재마트,충청북도,M202402,31435536,233.1,4195.14,110.5,221,1142.8,539.8,307.5,1515.08,1468530,26429357,696150,1392300,7199640,3400740,1937250,9545004
찹쌀,일반슈퍼,충청북도,M202402,100399416,233.1,4195.14,110.5,221,1142.8,539.8,307.5,1515.08,1468530,26429357,696150,1392300,7199640,3400740,1937250,9545004
찹쌀,체인슈퍼,충청북도,M202402,14681072,233.1,4195.14,110.5,221,1142.8,539.8,307.5,1515.08,1468530,26429357,696150,1392300,7199640,3400740,1937250,9545004
찹쌀,대형마트,충청북도,M202402,69084745,233.1,4195.14,110.5,221,1142.8,539.8,307.5,1515.08,1468530,26429357,696150,1392300,7199640,3400740,1937250,9545004
찹쌀,대형마트,경상북도,M202403,121699623,130.62,4770.27,515.4,379.6,1397.28,847.17,1396.97,1374.63,848246,30978133,3347008,2465122,9073936,5501522,9071923,8926847
찹쌀,일반슈퍼,경상북도,M202403,133424743,130.62,4770.27,515.4,379.6,1397.28,847.17,1396.97,1374.63,848246,30978133,3347008,2465122,9073936,5501522,9071923,8926847
찹쌀,체인슈퍼,경상북도,M202403,21440444,130.62,4770.27,515.4,379.6,1397.28,847.17,1396.97,1374.63,848246,30978133,3347008,2465122,9073936,5501522,9071923,8926847
찹쌀,식자재마트,경상북도,M202403,66016943,130.62,4770.27,515.4,379.6,1397.28,847.17,1396.97,1374.63,848246,30978133,3347008,2465122,9073936,5501522,9071923,8926847
찹쌀,일반슈퍼,대전광역시,M202403,59239693,42,10279.41,499,530,6355.32,1799.68,2488,4378.62,201096,49217815,2389212,2537640,30429272,8616868,11912544,20964833
찹쌀,식자재마트,대전광역시,M202403,27812906,42,10279.41,499,530,6355.32,1799.68,2488,4378.62,201096,49217815,2389212,2537640,30429272,8616868,11912544,20964833
찹쌀,체인슈퍼,대전광역시,M202403,24785933,42,10279.41,499,530,6355.32,1799.68,2488,4378.62,201096,49217815,2389212,2537640,30429272,8616868,11912544,20964833
찹쌀,대형마트,대전광역시,M202403,68338085,42,10279.41,499,530,6355.32,1799.68,2488,4378.62,201096,49217815,2389212,2537640,30429272,8616868,11912544,20964833
찹쌀,식자재마트,전라북도,M202403,34359814,57.82,1409.7,6.5,1,763.42,1480.6,614.24,612.95,364266,8881142,40950,6300,4809546,9327749,3869712,3861572
찹쌀,일반슈퍼,전라북도,M202403,71757045,57.82,1409.7,6.5,1,763.42,1480.6,614.24,612.95,364266,8881142,40950,6300,4809546,9327749,3869712,3861572
찹쌀,대형마트,전라북도,M202403,64130037,57.82,1409.7,6.5,1,763.42,1480.6,614.24,612.95,364266,8881142,40950,6300,4809546,9327749,3869712,3861572
찹쌀,체인슈퍼,전라북도,M202403,7731204,57.82,1409.7,6.5,1,763.42,1480.6,614.24,612.95,364266,8881142,40950,6300,4809546,9327749,3869712,3861572
찹쌀,대형마트,제주특별자치도,M202403,41769378,,191,2,55.6,116,171,,343.58,,914508,9576,266213,555408,818748,,1645061
찹쌀,일반슈퍼,제주특별자치도,M202403,26309383,,191,2,55.6,116,171,,343.58,,914508,9576,266213,555408,818748,,1645061
찹쌀,식자재마트,제주특별자치도,M202403,15707314,,191,2,55.6,116,171,,343.58,,914508,9576,266213,555408,818748,,1645061
찹쌀,대형마트,경기도,M202404,464404150,213.2,9380.71,526,500.2,15641.97,1955.8,1683.78,31989.41,1384521,60918331,3415844,3248299,101578953,12700965,10934467,207739229
찹쌀,체인슈퍼,경기도,M202404,142911568,213.2,9380.71,526,500.2,15641.97,1955.8,1683.78,31989.41,1384521,60918331,3415844,3248299,101578953,12700965,10934467,207739229
찹쌀,식자재마트,경기도,M202404,419309031,213.2,9380.71,526,500.2,15641.97,1955.8,1683.78,31989.41,1384521,60918331,3415844,3248299,101578953,12700965,10934467,207739229
찹쌀,일반슈퍼,경기도,M202404,267757533,213.2,9380.71,526,500.2,15641.97,1955.8,1683.78,31989.41,1384521,60918331,3415844,3248299,101578953,12700965,10934467,207739229
찹쌀,식자재마트,경상남도,M202404,74684125,513.98,6201.12,305.22,1296,3535.65,732.55,1110.48,4598.57,3238074,39067056,1922886,8164800,22274595,4615065,6996024,28970991
찹쌀,체인슈퍼,경상남도,M202404,27442858,513.98,6201.12,305.22,1296,3535.65,732.55,1110.48,4598.57,3238074,39067056,1922886,8164800,22274595,4615065,6996024,28970991
찹쌀,일반슈퍼,경상남도,M202404,177901589,513.98,6201.12,305.22,1296,3535.65,732.55,1110.48,4598.57,3238074,39067056,1922886,8164800,22274595,4615065,6996024,28970991
찹쌀,대형마트,경상남도,M202404,198364790,513.98,6201.12,305.22,1296,3535.65,732.55,1110.48,4598.57,3238074,39067056,1922886,8164800,22274595,4615065,6996024,28970991
찹쌀,대형마트,부산광역시,M202404,191963063,17,18939.14,2409.15,3378.1,8067.86,4515.9,6271,14494.83,84048,93635096,11910838,16701326,39887525,22326610,31003824,71662422
찹쌀,체인슈퍼,부산광역시,M202404,103956480,17,18939.14,2409.15,3378.1,8067.86,4515.9,6271,14494.83,84048,93635096,11910838,16701326,39887525,22326610,31003824,71662422
찹쌀,식자재마트,부산광역시,M202404,73419482,17,18939.14,2409.15,3378.1,8067.86,4515.9,6271,14494.83,84048,93635096,11910838,16701326,39887525,22326610,31003824,71662422
찹쌀,일반슈퍼,부산광역시,M202404,182303910,17,18939.14,2409.15,3378.1,8067.86,4515.9,6271,14494.83,84048,93635096,11910838,16701326,39887525,22326610,31003824,71662422
찹쌀,식자재마트,서울특별시,M202404,226767437,57,7753.48,399,356.8,5156.28,2633.51,3048.83,5456.36,340746,46350303,2385222,2132950,30824242,15743123,18225906,32618120
찹쌀,체인슈퍼,서울특별시,M202404,113201394,57,7753.48,399,356.8,5156.28,2633.51,3048.83,5456.36,340746,46350303,2385222,2132950,30824242,15743123,18225906,32618120
찹쌀,일반슈퍼,서울특별시,M202404,224623153,57,7753.48,399,356.8,5156.28,2633.51,3048.83,5456.36,340746,46350303,2385222,2132950,30824242,15743123,18225906,32618120
찹쌀,대형마트,서울특별시,M202404,363405654,57,7753.48,399,356.8,5156.28,2633.51,3048.83,5456.36,340746,46350303,2385222,2132950,30824242,15743123,18225906,32618120
찹쌀,체인슈퍼,인천광역시,M202404,26451130,272.5,33180.26,2578.51,2527.74,13842.55,5277.69,5741.61,8851.68,1629005,198351579,15414333,15110830,82750764,31550031,34323345,52915343
찹쌀,일반슈퍼,인천광역시,M202404,64183789,272.5,33180.26,2578.51,2527.74,13842.55,5277.69,5741.61,8851.68,1629005,198351579,15414333,15110830,82750764,31550031,34323345,52915343
찹쌀,대형마트,인천광역시,M202404,102992514,272.5,33180.26,2578.51,2527.74,13842.55,5277.69,5741.61,8851.68,1629005,198351579,15414333,15110830,82750764,31550031,34323345,52915343
찹쌀,식자재마트,인천광역시,M202404,69640584,272.5,33180.26,2578.51,2527.74,13842.55,5277.69,5741.61,8851.68,1629005,198351579,15414333,15110830,82750764,31550031,34323345,52915343
찹쌀,식자재마트,강원특별자치도,M202405,23022759,26.5,1207.28,,,468.95,96,554.08,232.8,128843,5869795,,,2280035,466752,2693937,1131874
찹쌀,체인슈퍼,강원특별자치도,M202405,20355933,26.5,1207.28,,,468.95,96,554.08,232.8,128843,5869795,,,2280035,466752,2693937,1131874
찹쌀,대형마트,강원특별자치도,M202405,92381739,26.5,1207.28,,,468.95,96,554.08,232.8,128843,5869795,,,2280035,466752,2693937,1131874
찹쌀,일반슈퍼,강원특별자치도,M202405,80106860,26.5,1207.28,,,468.95,96,554.08,232.8,128843,5869795,,,2280035,466752,2693937,1131874
찹쌀,대형마트,대구광역시,M202405,89478237,619.98,23983.96,266,305,9761.9,1872.7,3491.18,6706.5,3720500,143927744,1596266,1830305,58581162,11238073,20950571,40245707
찹쌀,식자재마트,대구광역시,M202405,42695943,619.98,23983.96,266,305,9761.9,1872.7,3491.18,6706.5,3720500,143927744,1596266,1830305,58581162,11238073,20950571,40245707
찹쌀,체인슈퍼,대구광역시,M202405,15758329,619.98,23983.96,266,305,9761.9,1872.7,3491.18,6706.5,3720500,143927744,1596266,1830305,58581162,11238073,20950571,40245707
찹쌀,일반슈퍼,대구광역시,M202405,63503532,619.98,23983.96,266,305,9761.9,1872.7,3491.18,6706.5,3720500,143927744,1596266,1830305,58581162,11238073,20950571,40245707
찹쌀,대형마트,울산광역시,M202405,71639780,69.5,2986.63,212,122,2721.87,127,284,3139,337909,14520995,1030744,593164,13233717,617474,1380808,15261818
찹쌀,식자재마트,울산광역시,M202405,14541821,69.5,2986.63,212,122,2721.87,127,284,3139,337909,14520995,1030744,593164,13233717,617474,1380808,15261818
찹쌀,체인슈퍼,울산광역시,M202405,1157044,69.5,2986.63,212,122,2721.87,127,284,3139,337909,14520995,1030744,593164,13233717,617474,1380808,15261818
찹쌀,일반슈퍼,울산광역시,M202405,25469021,69.5,2986.63,212,122,2721.87,127,284,3139,337909,14520995,1030744,593164,13233717,617474,1380808,15261818
찹쌀,일반슈퍼,경상북도,M202406,139323570,102.5,5979.64,607.29,302.7,1260.64,1047.92,1368.12,1154.29,674758,39363970,3997790,1992674,8298793,6898457,9006334,7598691
찹쌀,대형마트,경상북도,M202406,84355096,102.5,5979.64,607.29,302.7,1260.64,1047.92,1368.12,1154.29,674758,39363970,3997790,1992674,8298793,6898457,9006334,7598691
찹쌀,식자재마트,경상북도,M202406,164431884,102.5,5979.64,607.29,302.7,1260.64,1047.92,1368.12,1154.29,674758,39363970,3997790,1992674,8298793,6898457,9006334,7598691
찹쌀,체인슈퍼,경상북도,M202406,18467464,102.5,5979.64,607.29,302.7,1260.64,1047.92,1368.12,1154.29,674758,39363970,3997790,1992674,8298793,6898457,9006334,7598691
찹쌀,식자재마트,대전광역시,M202406,31904659,,9816.49,543,625.54,5935.01,1786.21,1821.15,3364.42,,48473828,2681334,3088917,29307079,8820305,8992839,16613506
찹쌀,체인슈퍼,대전광역시,M202406,15163962,,9816.49,543,625.54,5935.01,1786.21,1821.15,3364.42,,48473828,2681334,3088917,29307079,8820305,8992839,16613506
찹쌀,일반슈퍼,대전광역시,M202406,59593885,,9816.49,543,625.54,5935.01,1786.21,1821.15,3364.42,,48473828,2681334,3088917,29307079,8820305,8992839,16613506
찹쌀,대형마트,대전광역시,M202406,67561731,,9816.49,543,625.54,5935.01,1786.21,1821.15,3364.42,,48473828,2681334,3088917,29307079,8820305,8992839,16613506
찹쌀,체인슈퍼,전라북도,M202406,8490607,69.36,1937.5,3,29,1285.19,1273.34,763.66,626.2,436968,12206250,18900,182700,8096697,8022042,4811058,3945060
찹쌀,일반슈퍼,전라북도,M202406,74552855,69.36,1937.5,3,29,1285.19,1273.34,763.66,626.2,436968,12206250,18900,182700,8096697,8022042,4811058,3945060
찹쌀,식자재마트,전라북도,M202406,31530999,69.36,1937.5,3,29,1285.19,1273.34,763.66,626.2,436968,12206250,18900,182700,8096697,8022042,4811058,3945060
찹쌀,대형마트,전라북도,M202406,53788826,69.36,1937.5,3,29,1285.19,1273.34,763.66,626.2,436968,12206250,18900,182700,8096697,8022042,4811058,3945060
찹쌀,식자재마트,제주특별자치도,M202406,15803945,,491.2,22.05,143.8,117.21,127.7,85,213.2,,2425546,108883,710084,578783,630583,419730,1052782
찹쌀,대형마트,제주특별자치도,M202406,21808643,,491.2,22.05,143.8,117.21,127.7,85,213.2,,2425546,108883,710084,578783,630583,419730,1052782
찹쌀,일반슈퍼,제주특별자치도,M202406,29447786,,491.2,22.05,143.8,117.21,127.7,85,213.2,,2425546,108883,710084,578783,630583,419730,1052782
찹쌀,일반슈퍼,강원특별자치도,M202407,105235082,18,5.28,,,,12,11.5,67,85788,25164,,,,57192,54809,319322
찹쌀,체인슈퍼,강원특별자치도,M202407,26683943,18,5.28,,,,12,11.5,67,85788,25164,,,,57192,54809,319322
찹쌀,식자재마트,강원특별자치도,M202407,26693417,18,5.28,,,,12,11.5,67,85788,25164,,,,57192,54809,319322
찹쌀,대형마트,강원특별자치도,M202407,137393796,18,5.28,,,,12,11.5,67,85788,25164,,,,57192,54809,319322
찹쌀,일반슈퍼,대구광역시,M202407,73623620,4.7,2163.31,117,20,3551.66,1752.95,2095.1,3950.52,28255,13007983,703521,120260,21356132,10540488,12597836,23754477
찹쌀,대형마트,대구광역시,M202407,169201887,4.7,2163.31,117,20,3551.66,1752.95,2095.1,3950.52,28255,13007983,703521,120260,21356132,10540488,12597836,23754477
찹쌀,체인슈퍼,대구광역시,M202407,26290362,4.7,2163.31,117,20,3551.66,1752.95,2095.1,3950.52,28255,13007983,703521,120260,21356132,10540488,12597836,23754477
찹쌀,식자재마트,대구광역시,M202407,62170173,4.7,2163.31,117,20,3551.66,1752.95,2095.1,3950.52,28255,13007983,703521,120260,21356132,10540488,12597836,23754477
찹쌀,식자재마트,울산광역시,M202407,19113884,38,931.3,,178.04,664.4,17,312,1598.2,181108,4438576,,848539,3166530,81022,1486992,7617021
찹쌀,일반슈퍼,울산광역시,M202407,30590156,38,931.3,,178.04,664.4,17,312,1598.2,181108,4438576,,848539,3166530,81022,1486992,7617021
찹쌀,대형마트,울산광역시,M202407,99236172,38,931.3,,178.04,664.4,17,312,1598.2,181108,4438576,,848539,3166530,81022,1486992,7617021
찹쌀,체인슈퍼,울산광역시,M202407,2310456,38,931.3,,178.04,664.4,17,312,1598.2,181108,4438576,,848539,3166530,81022,1486992,7617021
찹쌀,대형마트,경기도,M202408,578285397,201.84,9654.34,440.8,179.2,12341.8,1595.93,1965.99,29246.99,1339410,64066200,2925149,1189171,81900185,10590591,13046310,194083026
찹쌀,일반슈퍼,경기도,M202408,332393738,201.84,9654.34,440.8,179.2,12341.8,1595.93,1965.99,29246.99,1339410,64066200,2925149,1189171,81900185,10590591,13046310,194083026
찹쌀,체인슈퍼,경기도,M202408,119217678,201.84,9654.34,440.8,179.2,12341.8,1595.93,1965.99,29246.99,1339410,64066200,2925149,1189171,81900185,10590591,13046310,194083026
찹쌀,식자재마트,경기도,M202408,437067850,201.84,9654.34,440.8,179.2,12341.8,1595.93,1965.99,29246.99,1339410,64066200,2925149,1189171,81900185,10590591,13046310,194083026
찹쌀,식자재마트,경상북도,M202408,77898080,79.72,4472.93,478.32,316.2,1001.7,1218.95,1094.78,1481.27,529022,29682363,3174132,2098303,6647281,8088926,7264960,9829708
찹쌀,대형마트,경상북도,M202408,123047535,79.72,4472.93,478.32,316.2,1001.7,1218.95,1094.78,1481.27,529022,29682363,3174132,2098303,6647281,8088926,7264960,9829708
찹쌀,일반슈퍼,경상북도,M202408,111722434,79.72,4472.93,478.32,316.2,1001.7,1218.95,1094.78,1481.27,529022,29682363,3174132,2098303,6647281,8088926,7264960,9829708
찹쌀,체인슈퍼,경상북도,M202408,19089324,79.72,4472.93,478.32,316.2,1001.7,1218.95,1094.78,1481.27,529022,29682363,3174132,2098303,6647281,8088926,7264960,9829708
찹쌀,식자재마트,대전광역시,M202408,29924628,32,7997.98,431,486.2,4940.55,1135,2086.8,3331.95,149056,37254591,2007598,2264720,23013082,5286830,9720314,15520223
찹쌀,일반슈퍼,대전광역시,M202408,57119229,32,7997.98,431,486.2,4940.55,1135,2086.8,3331.95,149056,37254591,2007598,2264720,23013082,5286830,9720314,15520223
찹쌀,대형마트,대전광역시,M202408,68212563,32,7997.98,431,486.2,4940.55,1135,2086.8,3331.95,149056,37254591,2007598,2264720,23013082,5286830,9720314,15520223
찹쌀,체인슈퍼,대전광역시,M202408,16243537,32,7997.98,431,486.2,4940.55,1135,2086.8,3331.95,149056,37254591,2007598,2264720,23013082,5286830,9720314,15520223
찹쌀,대형마트,부산광역시,M202408,210167264,30.5,15314.91,2125.68,2375.47,9000.88,3138.8,6271.65,10780.18,142069,71336860,9901441,11064963,41926099,14620530,29213346,50214102
찹쌀,체인슈퍼,부산광역시,M202408,62293192,30.5,15314.91,2125.68,2375.47,9000.88,3138.8,6271.65,10780.18,142069,71336860,9901441,11064963,41926099,14620530,29213346,50214102
찹쌀,식자재마트,부산광역시,M202408,74463282,30.5,15314.91,2125.68,2375.47,9000.88,3138.8,6271.65,10780.18,142069,71336860,9901441,11064963,41926099,14620530,29213346,50214102
찹쌀,일반슈퍼,부산광역시,M202408,264564150,30.5,15314.91,2125.68,2375.47,9000.88,3138.8,6271.65,10780.18,142069,71336860,9901441,11064963,41926099,14620530,29213346,50214102
찹쌀,편의점,부산광역시,M202408,402384,30.5,15314.91,2125.68,2375.47,9000.88,3138.8,6271.65,10780.18,142069,71336860,9901441,11064963,41926099,14620530,29213346,50214102
찹쌀,일반슈퍼,인천광역시,M202408,66645584,840.16,12200.14,899.92,991.96,3406.3,2605.6,2299.06,3627.9,5021636,72920237,5378822,5928969,20359455,15573671,13741482,21683958
찹쌀,체인슈퍼,인천광역시,M202408,21951127,840.16,12200.14,899.92,991.96,3406.3,2605.6,2299.06,3627.9,5021636,72920237,5378822,5928969,20359455,15573671,13741482,21683958
찹쌀,대형마트,인천광역시,M202408,132623632,840.16,12200.14,899.92,991.96,3406.3,2605.6,2299.06,3627.9,5021636,72920237,5378822,5928969,20359455,15573671,13741482,21683958
찹쌀,식자재마트,인천광역시,M202408,66537669,840.16,12200.14,899.92,991.96,3406.3,2605.6,2299.06,3627.9,5021636,72920237,5378822,5928969,20359455,15573671,13741482,21683958
찹쌀,일반슈퍼,충청북도,M202408,74897156,52,2174.17,102.32,97.34,974.66,126.6,215.3,1742.9,327600,13697271,644616,613242,6140358,797580,1356390,10980270
찹쌀,대형마트,충청북도,M202408,70103749,52,2174.17,102.32,97.34,974.66,126.6,215.3,1742.9,327600,13697271,644616,613242,6140358,797580,1356390,10980270
찹쌀,체인슈퍼,충청북도,M202408,9468734,52,2174.17,102.32,97.34,974.66,126.6,215.3,1742.9,327600,13697271,644616,613242,6140358,797580,1356390,10980270
찹쌀,식자재마트,충청북도,M202408,37833328,52,2174.17,102.32,97.34,974.66,126.6,215.3,1742.9,327600,13697271,644616,613242,6140358,797580,1356390,10980270
찹쌀,일반슈퍼,경상남도,M202409,203000887,333.58,6117.15,455.5,942.4,2809.1,978.9,1590.04,3123.68,2101554,38538045,2869650,5937145,17697305,6167070,10017252,19679216
찹쌀,식자재마트,경상남도,M202409,116023386,333.58,6117.15,455.5,942.4,2809.1,978.9,1590.04,3123.68,2101554,38538045,2869650,5937145,17697305,6167070,10017252,19679216
찹쌀,체인슈퍼,경상남도,M202409,32348178,333.58,6117.15,455.5,942.4,2809.1,978.9,1590.04,3123.68,2101554,38538045,2869650,5937145,17697305,6167070,10017252,19679216
찹쌀,대형마트,경상남도,M202409,284971789,333.58,6117.15,455.5,942.4,2809.1,978.9,1590.04,3123.68,2101554,38538045,2869650,5937145,17697305,6167070,10017252,19679216
찹쌀,체인슈퍼,서울특별시,M202409,93336712,72.4,7643.96,408.6,335,5150.9,2023.71,1969.6,4717.06,439975,46452333,2483062,2035795,31302019,12298086,11969259,28665574
찹쌀,대형마트,서울특별시,M202409,470081471,72.4,7643.96,408.6,335,5150.9,2023.71,1969.6,4717.06,439975,46452333,2483062,2035795,31302019,12298086,11969259,28665574
